,Fire_department,region,start_date,start_time,end_date,end_time,borough,burned_forests1,burned_forests2,burned_forests3,burned_fields,burned_swamp,burned_Agricultural,burned_Agricultural2,burned_garbage_disposal_sites,firefighters,firefighters2,volunt_firefighters,military_forces,other_forces,Fire_trucks,other_fire_vehicles,fire_tankers,fire_equipent,helicopters,fire_plane_type1,fire_plane_type2,fire_plane_type3,fire_plane_type4,extinguish_time,extinguish_date,total_burned_acres
5464,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-06-07 00:00:00,2019-07-17 17:23:00,2018-06-07 00:00:00,2019-07-17 18:45:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0.5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:22:00.000000000,0,0.5
5465,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-06-08 00:00:00,2019-07-17 12:28:00,2018-06-08 00:00:00,2019-07-17 13:10:00,Δ. ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,0,0,0,0,0,0.5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:42:00.000000000,0,0.5
5466,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-06-08 00:00:00,2019-07-17 12:38:00,2018-06-08 00:00:00,2019-07-17 20:00:00,Δ. ΜΕΣΣΗΝΗΣ,0,0,0,0,0,1.5,1,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0 days 07:22:00.000000000,0,2.5
5467,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-07-08 00:00:00,2019-07-17 18:17:00,2018-07-08 00:00:00,2019-07-17 19:30:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0.1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:13:00.000000000,0,0.1
5468,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-07-18 00:00:00,2019-07-17 17:47:00,2018-07-18 00:00:00,2019-07-17 22:30:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,10,0,0,0,0,0,0,20,0,0,0,0,9,0,0,0,1,0,2,3,0,0 days 04:43:00.000000000,0,10.0
5470,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-07-31 00:00:00,2019-07-17 21:18:00,2018-07-31 00:00:00,2019-07-17 22:37:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:19:00.000000000,0,0.0
5471,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-08-13 00:00:00,2019-07-17 12:11:00,2018-08-13 00:00:00,2019-07-17 13:00:00,Δ. ΜΕΣΣΗΝΗΣ,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 00:49:00.000000000,0,0.0
5472,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-08-16 00:00:00,2019-07-17 19:20:00,2018-08-16 00:00:00,2019-07-17 19:44:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0.4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:24:00.000000000,0,0.4
5473,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-09-06 00:00:00,2019-07-17 20:30:00,2018-09-06 00:00:00,2019-07-17 22:52:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,1,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0 days 02:22:00.000000000,0,1.0
5474,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-09-14 00:00:00,2019-07-17 09:08:00,2018-09-14 00:00:00,2019-07-17 09:33:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 00:25:00.000000000,0,0.0
5475,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-09-15 00:00:00,2019-07-17 15:30:00,2018-09-15 00:00:00,2019-07-17 16:00:00,Δ. ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0 days 00:30:00.000000000,0,0.0
5476,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-09-16 00:00:00,2019-07-17 14:05:00,2018-09-16 00:00:00,2019-07-17 16:00:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 01:55:00.000000000,0,0.0
5478,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-09-24 00:00:00,2019-07-17 20:20:00,2018-09-25 00:00:00,2019-07-17 00:20:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,4,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,-1 days +04:00:00.000000000,1,4.0
5479,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-09-25 00:00:00,2019-07-17 18:26:00,2018-09-25 00:00:00,2019-07-17 19:00:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0.05,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:34:00.000000000,0,0.05
5480,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-10-04 00:00:00,2019-07-17 15:50:00,2018-10-04 00:00:00,2019-07-17 17:15:00,Δ. ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0 days 01:25:00.000000000,0,0.0
5481,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-10-05 00:00:00,2019-07-17 18:25:00,2018-10-05 00:00:00,2019-07-17 19:50:00,Δ. ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,0,0,0,0,0,0.5,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:25:00.000000000,0,0.5
5482,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-10-11 00:00:00,2019-07-17 20:08:00,2018-10-11 00:00:00,2019-07-17 21:18:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:10:00.000000000,0,0.0
5483,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-10-28 00:00:00,2019-07-17 13:18:00,2018-10-28 00:00:00,2019-07-17 15:35:00,Δ. ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 02:17:00.000000000,0,0.0
5484,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-10-28 00:00:00,2019-07-17 18:05:00,2018-10-28 00:00:00,2019-07-17 19:40:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:35:00.000000000,0,0.0
5485,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-10-28 00:00:00,2019-07-17 20:12:00,2018-10-28 00:00:00,2019-07-17 23:35:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,6,0,0,0,1,3,0,0,1,0,0,0,0,0,0 days 03:23:00.000000000,0,0.0
5486,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-10-30 00:00:00,2019-07-17 11:12:00,2018-10-30 00:00:00,2019-07-17 13:59:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 02:47:00.000000000,0,0.0
5487,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-11-02 00:00:00,2019-07-17 19:33:00,2018-11-02 00:00:00,2019-07-17 21:30:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:57:00.000000000,0,0.0
5488,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-11-04 00:00:00,2019-07-17 12:58:00,2018-11-04 00:00:00,2019-07-17 14:23:00,Δ. ΜΕΣΣΗΝΗΣ,0,0,0,0,0,0.2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:25:00.000000000,0,0.2
5489,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-11-17 00:00:00,2019-07-17 17:48:00,2018-11-17 00:00:00,2019-07-17 18:15:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:27:00.000000000,0,0.0
5490,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-12-27 00:00:00,2019-07-17 18:08:00,2018-12-27 00:00:00,2019-07-17 20:00:00,Δ. ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:52:00.000000000,0,0.0
5491,Π.Υ. ΓΑΡΓΑΛΙΑΝΩΝ,ΜΕΣΣΗΝΙΑΣ,2018-12-29 00:00:00,2019-07-17 13:00:00,2018-12-29 00:00:00,2019-07-17 13:33:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:33:00.000000000,0,0.0
5492,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-01-18 00:00:00,2019-07-17 17:10:00,2018-01-18 00:00:00,2019-07-17 17:30:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 00:20:00.000000000,0,1.0
5493,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-01-27 00:00:00,2019-07-17 09:18:00,2018-01-27 00:00:00,2019-07-17 09:40:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0.02,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:22:00.000000000,0,0.02
5494,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-01-31 00:00:00,2019-07-17 15:35:00,2018-01-31 00:00:00,2019-07-17 16:15:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:40:00.000000000,0,0.0
5495,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-02-07 00:00:00,2019-07-17 18:00:00,2018-02-07 00:00:00,2019-07-17 20:10:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,5,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 02:10:00.000000000,0,5.0
5496,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-03-12 00:00:00,2019-07-17 12:40:00,2018-03-12 00:00:00,2019-07-17 14:00:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:20:00.000000000,0,1.0
5497,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-03-13 00:00:00,2019-07-17 14:30:00,2018-03-13 00:00:00,2019-07-17 15:14:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0.1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:44:00.000000000,0,0.1
5498,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-03-15 00:00:00,2019-07-17 17:08:00,2018-03-15 00:00:00,2019-07-17 18:50:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0.5,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 01:42:00.000000000,0,0.5
5499,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-04-09 00:00:00,2019-07-17 12:15:00,2018-04-09 00:00:00,2019-07-17 17:30:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,10,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0 days 05:15:00.000000000,0,10.0
5500,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-04-14 00:00:00,2019-07-17 18:55:00,2018-04-14 00:00:00,2019-07-17 20:00:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0.1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:05:00.000000000,0,0.1
5501,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-04-16 00:00:00,2019-07-17 13:00:00,2018-04-16 00:00:00,2019-07-17 14:15:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0.2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:15:00.000000000,0,0.2
5502,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-04-19 00:00:00,2019-07-17 19:30:00,2018-04-19 00:00:00,2019-07-17 20:30:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,1,0.1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:00:00.000000000,0,1.1
5503,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-04-19 00:00:00,2019-07-17 22:10:00,2018-04-19 00:00:00,2019-07-17 23:00:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0.1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:50:00.000000000,0,0.1
5504,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-04-19 00:00:00,2019-07-17 23:45:00,2018-04-20 00:00:00,2019-07-17 00:10:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0.05,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,-1 days +00:25:00.000000000,1,0.05
5505,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-04-20 00:00:00,2019-07-17 12:14:00,2018-04-20 00:00:00,2019-07-17 12:40:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 00:26:00.000000000,0,0.0
5506,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-04-22 00:00:00,2019-07-17 14:50:00,2018-04-22 00:00:00,2019-07-17 19:40:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,7,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0 days 04:50:00.000000000,0,7.0
5507,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-04-22 00:00:00,2019-07-17 15:39:00,2018-04-22 00:00:00,2019-07-17 17:00:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:21:00.000000000,0,0.0
5508,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-04-29 00:00:00,2019-07-17 11:35:00,2018-04-29 00:00:00,2019-07-17 12:20:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0.7,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 00:45:00.000000000,0,0.7
5509,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-05-03 00:00:00,2019-07-17 07:10:00,2018-05-03 00:00:00,2019-07-17 10:30:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 03:20:00.000000000,0,2.0
5511,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-07-19 00:00:00,2019-07-17 15:55:00,2018-07-19 00:00:00,2019-07-17 17:55:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,1,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0 days 02:00:00.000000000,0,1.0
5512,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-07-20 00:00:00,2019-07-17 18:15:00,2018-07-20 00:00:00,2019-07-17 19:14:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:59:00.000000000,0,0.0
5513,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-07-25 00:00:00,2019-07-17 12:00:00,2018-07-25 00:00:00,2019-07-17 13:20:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0.2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:20:00.000000000,0,0.2
5514,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-08-21 00:00:00,2019-07-17 15:40:00,2018-08-21 00:00:00,2019-07-17 17:20:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 01:40:00.000000000,0,3.0
5515,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-08-25 00:00:00,2019-07-17 13:20:00,2018-08-25 00:00:00,2019-07-17 13:47:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 00:27:00.000000000,0,0.0
5516,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-08-26 00:00:00,2019-07-17 15:15:00,2018-08-26 00:00:00,2019-07-17 17:30:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,3,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 02:15:00.000000000,0,3.0
5517,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-09-08 00:00:00,2019-07-17 10:39:00,2018-09-08 00:00:00,2019-07-17 11:00:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0.05,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:21:00.000000000,0,0.05
5518,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-09-13 00:00:00,2019-07-17 08:50:00,2018-09-13 00:00:00,2019-07-17 10:00:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:10:00.000000000,0,1.0
5519,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-09-15 00:00:00,2019-07-17 13:50:00,2018-09-15 00:00:00,2019-07-17 14:50:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,1,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 01:00:00.000000000,0,1.0
5520,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-09-16 00:00:00,2019-07-17 16:49:00,2018-09-16 00:00:00,2019-07-17 17:45:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,2,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0 days 00:56:00.000000000,0,2.0
5521,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-09-21 00:00:00,2019-07-17 11:50:00,2018-09-21 00:00:00,2019-07-17 15:00:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,2,0,0,12,0,0,0,0,6,0,0,0,0,0,0,2,0,0 days 03:10:00.000000000,0,2.0
5522,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-09-26 00:00:00,2019-07-17 12:20:00,2018-09-26 00:00:00,2019-07-17 13:24:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:04:00.000000000,0,0.0
5523,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-09-26 00:00:00,2019-07-17 13:20:00,2018-09-26 00:00:00,2019-07-17 14:30:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,1.5,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0 days 01:10:00.000000000,0,1.5
5524,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-10-14 00:00:00,2019-07-17 22:35:00,2018-10-14 00:00:00,2019-07-17 23:00:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0.05,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:25:00.000000000,0,0.05
5525,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-10-24 00:00:00,2019-07-17 17:59:00,2018-10-24 00:00:00,2019-07-17 18:50:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:51:00.000000000,0,0.0
5526,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-10-29 00:00:00,2019-07-17 15:00:00,2018-10-29 00:00:00,2019-07-17 16:00:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 01:00:00.000000000,0,0.0
5527,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-11-02 00:00:00,2019-07-17 17:25:00,2018-11-02 00:00:00,2019-07-17 18:15:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 00:50:00.000000000,0,0.0
5528,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-11-05 00:00:00,2019-07-17 11:15:00,2018-11-05 00:00:00,2019-07-17 14:40:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,2,0,0,0,3,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0 days 03:25:00.000000000,0,5.0
5529,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-11-05 00:00:00,2019-07-17 12:05:00,2018-11-05 00:00:00,2019-07-17 13:30:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,2,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 01:25:00.000000000,0,2.0
5530,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-12-05 00:00:00,2019-07-17 15:40:00,2018-12-05 00:00:00,2019-07-17 16:20:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,7,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0 days 00:40:00.000000000,0,7.0
5531,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-12-22 00:00:00,2019-07-17 16:50:00,2018-12-22 00:00:00,2019-07-17 18:33:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0 days 01:43:00.000000000,0,3.0
5532,Π.Κ. ΚΥΠΑΡΙΣΣΙΑΣ,ΜΕΣΣΗΝΙΑΣ,2018-12-29 00:00:00,2019-07-17 13:49:00,2018-12-29 00:00:00,2019-07-17 15:30:00,Δ. ΤΡΙΦΥΛΛΙΑΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:41:00.000000000,0,0.0
5533,Π.Κ. ΠΥΛΟΥ,ΜΕΣΣΗΝΙΑΣ,2018-02-05 00:00:00,2019-07-17 10:57:00,2018-02-05 00:00:00,2019-07-17 12:20:00,Δ. ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 01:23:00.000000000,0,0.0
5534,Π.Κ. ΠΥΛΟΥ,ΜΕΣΣΗΝΙΑΣ,2018-03-03 00:00:00,2019-07-17 18:58:00,2018-03-03 00:00:00,2019-07-17 19:35:00,Δ. ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0 days 00:37:00.000000000,0,0.0
